time;temperature_2m_C;relative_humidity_2m_percentage;rain_mm;cloud_cover_percentage;sunshine_duration_s
2023-07-30T12:00;21.4;67;0.20;24;3600.00
2023-07-30T13:00;22.3;54;0.10;41;3600.00
2023-07-30T14:00;22.7;50;0.00;43;3600.00
2023-07-30T15:00;22.9;47;0.00;37;3600.00
2023-07-30T16:00;22.4;47;0.00;68;3600.00
2023-07-30T17:00;21.7;48;0.00;50;3600.00
2023-07-30T18:00;21.3;48;0.00;87;3600.00
2023-07-30T19:00;20.4;54;0.00;53;2346.32
2023-07-30T20:00;19.1;60;0.00;47;0.00
2023-07-30T21:00;17.9;66;0.00;34;0.00
2023-07-30T22:00;17.1;69;0.00;51;0.00
2023-07-30T23:00;17.0;67;0.00;10;0.00
2023-07-31T00:00;17.0;66;0.00;31;0.00
2023-07-31T01:00;18.5;61;0.00;81;0.00
2023-07-31T02:00;18.0;63;0.00;87;0.00
2023-07-31T03:00;17.7;65;0.00;72;0.00
2023-07-31T04:00;16.9;68;0.00;40;0.00
2023-07-31T05:00;16.4;70;0.00;46;0.00
2023-07-31T06:00;16.5;72;0.00;51;0.00
2023-07-31T07:00;16.6;75;0.00;32;2245.24
2023-07-31T08:00;18.4;68;0.00;55;3600.00
2023-07-31T09:00;20.0;59;0.00;85;3600.00
2023-07-31T10:00;20.6;56;0.00;58;3600.00
2023-07-31T11:00;21.3;54;0.00;15;3600.00
2023-07-31T12:00;22.9;51;0.00;100;3600.00
2023-07-31T13:00;21.0;64;0.00;66;3600.00
2023-07-31T14:00;22.3;56;0.00;100;3600.00
2023-07-31T15:00;22.2;57;0.00;100;167.92
2023-07-31T16:00;22.8;56;0.00;100;0.00
2023-07-31T17:00;22.9;57;0.00;100;0.00
2023-07-31T18:00;21.2;69;0.00;92;0.00
2023-07-31T19:00;20.9;70;0.40;87;0.00
2023-07-31T20:00;19.2;82;1.10;100;0.00
2023-07-31T21:00;18.6;88;0.00;100;0.00
2023-07-31T22:00;18.6;91;0.30;100;0.00
2023-07-31T23:00;19.1;78;0.10;97;0.00
2023-08-01T00:00;18.6;83;0.80;94;0.00
2023-08-01T01:00;18.0;86;0.50;100;0.00
2023-08-01T02:00;18.3;83;1.20;83;0.00
2023-08-01T03:00;18.5;82;0.10;89;0.00
2023-08-01T04:00;17.9;88;1.00;100;0.00
2023-08-01T05:00;18.0;89;2.40;93;0.00
2023-08-01T06:00;17.9;90;5.00;100;0.00
2023-08-01T07:00;17.7;90;6.20;100;0.00
2023-08-01T08:00;17.7;90;1.20;100;0.00
2023-08-01T09:00;17.5;91;2.20;100;0.00
2023-08-01T10:00;17.5;92;2.30;98;0.00
2023-08-01T11:00;18.8;82;0.30;26;3600.00
2023-08-01T12:00;21.3;65;0.00;9;3600.00
2023-08-01T13:00;22.2;59;0.10;33;3600.00
2023-08-01T14:00;22.2;57;0.10;29;3600.00
2023-08-01T15:00;22.6;51;0.00;16;3600.00
2023-08-01T16:00;22.0;50;0.00;15;3600.00
2023-08-01T17:00;21.5;54;0.00;4;3600.00
2023-08-01T18:00;20.8;55;0.00;11;3600.00
2023-08-01T19:00;19.9;59;0.00;21;3600.00
2023-08-01T20:00;18.7;63;0.00;14;1261.09
2023-08-01T21:00;18.1;65;0.00;10;0.00
2023-08-01T22:00;17.6;68;0.00;45;0.00
2023-08-01T23:00;17.1;70;0.00;47;0.00
2023-08-02T00:00;16.8;72;0.00;52;0.00
2023-08-02T01:00;17.5;70;0.00;66;0.00
2023-08-02T02:00;17.3;70;0.00;39;0.00
2023-08-02T03:00;17.1;71;0.00;80;0.00
2023-08-02T04:00;17.2;71;0.00;90;0.00
2023-08-02T05:00;17.5;72;0.20;100;0.00
2023-08-02T06:00;17.2;80;0.90;100;0.00
2023-08-02T07:00;16.8;88;1.70;100;0.00
2023-08-02T08:00;17.1;88;2.50;100;0.00
2023-08-02T09:00;17.9;87;3.40;100;0.00
2023-08-02T10:00;18.4;86;1.20;100;0.00
2023-08-02T11:00;18.7;84;1.60;93;0.00
2023-08-02T12:00;20.8;78;0.50;100;1743.09
2023-08-02T13:00;21.7;77;1.00;71;0.00
2023-08-02T14:00;22.5;80;3.80;100;3204.88
2023-08-02T15:00;22.3;78;0.10;83;0.00
2023-08-02T16:00;25.0;66;0.00;100;3600.00
2023-08-02T17:00;23.0;72;0.30;56;2917.29
2023-08-02T18:00;22.3;74;0.10;49;0.00
2023-08-02T19:00;22.0;74;0.00;4;3600.00
2023-08-02T20:00;21.1;72;0.10;37;1509.07
2023-08-02T21:00;19.8;75;0.10;10;0.00
2023-08-02T22:00;19.9;70;0.00;21;0.00
2023-08-02T23:00;20.0;64;0.00;25;0.00
2023-08-03T00:00;19.0;67;0.10;53;0.00
2023-08-03T01:00;19.4;64;0.00;100;0.00
2023-08-03T02:00;18.2;70;0.10;100;0.00
2023-08-03T03:00;17.9;72;0.00;97;0.00
2023-08-03T04:00;17.6;74;0.00;100;0.00
2023-08-03T05:00;16.2;81;0.10;76;0.00
2023-08-03T06:00;16.5;78;0.00;29;75.99
2023-08-03T07:00;17.2;73;0.10;62;3600.00
2023-08-03T08:00;17.7;73;0.10;73;3600.00
2023-08-03T09:00;17.9;70;0.00;100;3600.00
2023-08-03T10:00;18.0;72;0.10;68;1954.16
2023-08-03T11:00;19.0;65;0.10;77;3600.00
2023-08-03T12:00;19.6;63;0.10;51;3600.00
2023-08-03T13:00;19.4;68;0.00;48;3600.00
2023-08-03T14:00;20.7;63;0.10;42;3600.00
2023-08-03T15:00;21.1;59;0.10;32;3600.00
2023-08-03T16:00;20.8;59;0.40;33;3600.00
2023-08-03T17:00;20.3;61;0.00;15;3600.00
2023-08-03T18:00;19.6;64;0.00;19;3600.00
2023-08-03T19:00;18.8;69;0.00;32;3600.00
2023-08-03T20:00;18.0;71;0.00;20;562.26
2023-08-03T21:00;17.0;76;0.00;9;0.00
2023-08-03T22:00;16.1;81;0.00;17;0.00
2023-08-03T23:00;15.6;85;0.00;10;0.00
2023-08-04T00:00;15.0;88;0.00;18;0.00
2023-08-04T01:00;15.3;86;0.00;42;0.00
2023-08-04T02:00;14.7;89;0.00;56;0.00
2023-08-04T03:00;14.8;89;0.00;52;0.00
2023-08-04T04:00;14.9;89;0.10;35;0.00
2023-08-04T05:00;14.6;90;0.00;77;0.00
2023-08-04T06:00;14.9;90;0.00;81;0.00
2023-08-04T07:00;15.3;90;0.20;96;0.00
2023-08-04T08:00;16.1;86;0.20;100;0.00
2023-08-04T09:00;16.4;84;0.20;100;0.00
2023-08-04T10:00;16.6;85;0.70;76;0.00
2023-08-04T11:00;17.6;83;0.30;100;3600.00
2023-08-04T12:00;18.1;82;0.30;100;3600.00
2023-08-04T13:00;18.7;77;0.90;70;3600.00
2023-08-04T14:00;19.9;74;0.20;86;3600.00
2023-08-04T15:00;20.2;68;0.10;84;3600.00
2023-08-04T16:00;19.8;69;0.20;49;3600.00
2023-08-04T17:00;19.8;67;0.00;61;3600.00
2023-08-04T18:00;19.6;67;0.00;67;1500.78
2023-08-04T19:00;18.7;73;0.10;98;1733.49
2023-08-04T20:00;17.6;81;0.00;83;0.00
2023-08-04T21:00;16.7;87;0.00;78;0.00
2023-08-04T22:00;15.3;91;0.00;48;0.00
2023-08-04T23:00;14.9;90;0.00;61;0.00
2023-08-05T00:00;14.7;93;0.00;40;0.00
2023-08-05T01:00;14.3;94;0.00;33;0.00
2023-08-05T02:00;15.1;92;0.00;16;0.00
2023-08-05T03:00;14.4;94;0.00;2;0.00
2023-08-05T04:00;13.9;95;0.00;9;0.00
2023-08-05T05:00;13.7;95;0.00;23;0.00
2023-08-05T06:00;14.2;94;0.00;31;310.24
2023-08-05T07:00;15.7;88;0.00;20;3600.00
2023-08-05T08:00;17.1;79;0.00;35;3600.00
2023-08-05T09:00;18.3;73;0.10;36;3600.00
2023-08-05T10:00;19.3;70;0.10;28;3600.00
2023-08-05T11:00;20.3;68;0.10;19;3600.00
2023-08-05T12:00;21.2;61;0.20;21;3600.00
2023-08-05T13:00;22.0;55;0.10;26;3600.00
2023-08-05T14:00;22.4;51;0.00;8;3600.00
2023-08-05T15:00;22.5;50;0.00;13;3600.00
2023-08-05T16:00;22.4;52;0.00;26;3600.00
2023-08-05T17:00;21.7;55;0.00;18;3600.00
2023-08-05T18:00;20.8;57;0.00;58;3600.00
2023-08-05T19:00;19.6;64;0.50;78;1124.94
2023-08-05T20:00;18.8;67;0.00;64;0.00
2023-08-05T21:00;17.5;75;0.30;28;0.00
2023-08-05T22:00;16.5;79;0.00;23;0.00
2023-08-05T23:00;15.9;80;0.00;41;0.00
2023-08-06T00:00;16.0;79;0.00;20;0.00
2023-08-06T01:00;15.6;79;0.00;23;0.00
2023-08-06T02:00;15.3;82;0.00;49;0.00
2023-08-06T03:00;14.8;85;0.00;42;0.00
2023-08-06T04:00;14.9;80;0.00;56;0.00
2023-08-06T05:00;14.7;80;0.10;100;0.00
2023-08-06T06:00;14.8;82;0.10;100;0.00
2023-08-06T07:00;15.0;82;0.10;97;468.48
2023-08-06T08:00;15.5;79;0.10;100;2133.71
2023-08-06T09:00;15.3;81;0.10;100;0.00
2023-08-06T10:00;16.0;81;0.20;100;716.46
2023-08-06T11:00;16.1;77;0.10;100;3600.00
2023-08-06T12:00;16.4;72;0.10;100;2479.24
2023-08-06T13:00;15.7;83;0.00;64;0.00
2023-08-06T14:00;15.6;74;0.20;75;2172.53
2023-08-06T15:00;16.8;74;0.10;71;1428.63
2023-08-06T16:00;15.6;75;0.40;83;0.00
2023-08-06T17:00;17.0;67;0.10;59;3306.23
2023-08-06T18:00;15.2;76;0.90;40;1402.82
2023-08-06T19:00;15.2;74;0.00;54;3600.00
2023-08-06T20:00;13.9;80;0.40;100;0.00
2023-08-06T21:00;14.0;78;0.20;88;0.00
2023-08-06T22:00;13.7;79;0.20;98;0.00
2023-08-06T23:00;13.5;80;0.40;100;0.00
2023-08-07T00:00;13.5;78;0.00;93;0.00
2023-08-07T01:00;12.7;84;0.10;75;0.00
2023-08-07T02:00;12.7;82;0.00;74;0.00
2023-08-07T03:00;12.7;80;0.00;41;0.00
2023-08-07T04:00;12.2;81;0.00;24;0.00
2023-08-07T05:00;11.8;83;0.00;13;0.00
2023-08-07T06:00;11.8;84;0.00;71;2.76
2023-08-07T07:00;12.8;80;0.00;78;3380.94
2023-08-07T08:00;13.4;78;0.10;86;1679.23
2023-08-07T09:00;14.4;70;0.10;89;3023.62
2023-08-07T10:00;14.9;66;0.00;76;83.38
2023-08-07T11:00;16.4;60;0.00;29;3214.56
2023-08-07T12:00;18.4;49;0.10;65;3600.00
2023-08-07T13:00;16.6;60;0.00;76;3600.00
2023-08-07T14:00;18.1;51;0.10;34;2368.31
2023-08-07T15:00;19.2;45;0.00;20;3600.00
2023-08-07T16:00;19.7;43;0.00;39;3600.00
2023-08-07T17:00;19.1;48;0.00;27;3600.00
2023-08-07T18:00;18.5;53;0.00;20;3600.00
2023-08-07T19:00;17.5;58;0.00;20;3600.00
2023-08-07T20:00;16.1;64;0.00;24;420.90
2023-08-07T21:00;15.3;67;0.00;31;0.00
2023-08-07T22:00;14.7;69;0.00;54;0.00
2023-08-07T23:00;14.1;73;0.00;54;0.00
2023-08-08T00:00;13.9;73;0.00;17;0.00
2023-08-08T01:00;14.2;75;0.00;38;0.00
2023-08-08T02:00;14.1;74;0.00;38;0.00
2023-08-08T03:00;13.8;76;0.00;36;0.00
2023-08-08T04:00;13.5;78;0.00;33;0.00
2023-08-08T05:00;13.0;81;0.00;36;0.00
2023-08-08T06:00;13.2;80;0.00;13;12.06
2023-08-08T07:00;14.5;77;0.00;14;3600.00
2023-08-08T08:00;15.9;72;0.00;35;3600.00
2023-08-08T09:00;17.3;68;0.00;38;3600.00
2023-08-08T10:00;18.9;60;0.10;34;3600.00
2023-08-08T11:00;20.3;53;0.00;29;3600.00
2023-08-08T12:00;21.3;47;0.00;76;3600.00
2023-08-08T13:00;21.7;44;0.00;38;3600.00
2023-08-08T14:00;21.9;44;0.00;29;3600.00
2023-08-08T15:00;22.3;41;0.00;80;3600.00
2023-08-08T16:00;21.5;43;0.00;86;3600.00
2023-08-08T17:00;20.9;50;0.00;40;2802.70
2023-08-08T18:00;20.7;52;0.00;63;3600.00
2023-08-08T19:00;19.5;59;0.00;67;2120.12
2023-08-08T20:00;18.2;65;0.00;69;0.00
2023-08-08T21:00;17.3;69;0.00;81;0.00
2023-08-08T22:00;16.8;73;0.00;100;0.00
2023-08-08T23:00;16.4;77;0.00;100;0.00
2023-08-09T00:00;16.2;80;0.20;85;0.00
2023-08-09T01:00;17.0;73;0.20;63;0.00
2023-08-09T02:00;17.2;71;0.00;100;0.00
2023-08-09T03:00;17.1;72;0.00;97;0.00
2023-08-09T04:00;17.4;70;0.00;100;0.00
2023-08-09T05:00;17.2;71;0.00;90;0.00
2023-08-09T06:00;17.0;74;0.20;94;0.00
2023-08-09T07:00;17.1;76;0.00;100;0.00
2023-08-09T08:00;17.5;76;0.00;100;0.00
2023-08-09T09:00;17.2;80;0.40;100;0.00
2023-08-09T10:00;17.0;84;0.70;100;0.00
2023-08-09T11:00;17.5;85;0.20;100;0.00
2023-08-09T12:00;18.9;81;0.10;100;526.14
2023-08-09T13:00;21.7;65;0.10;100;3600.00
2023-08-09T14:00;20.7;63;0.00;88;0.00
2023-08-09T15:00;22.2;62;0.00;100;3600.00
2023-08-09T16:00;20.7;71;0.00;57;3600.00
2023-08-09T17:00;20.8;73;0.30;53;3600.00
2023-08-09T18:00;20.2;74;0.30;43;3600.00
2023-08-09T19:00;19.1;82;0.10;27;3600.00
2023-08-09T20:00;17.3;91;0.10;56;0.00
2023-08-09T21:00;16.4;94;0.10;36;0.00
2023-08-09T22:00;15.9;93;0.00;37;0.00
2023-08-09T23:00;15.0;94;0.00;28;0.00
2023-08-10T00:00;15.2;94;0.00;20;0.00
2023-08-10T01:00;15.5;94;0.00;38;0.00
2023-08-10T02:00;14.5;95;0.00;36;0.00
2023-08-10T03:00;14.1;93;0.00;4;0.00
2023-08-10T04:00;14.3;91;0.00;10;0.00
2023-08-10T05:00;15.2;87;0.00;19;0.00
2023-08-10T06:00;14.4;91;0.00;17;27.96
2023-08-10T07:00;15.5;92;0.00;37;3600.00
2023-08-10T08:00;16.7;91;0.00;25;3600.00
2023-08-10T09:00;18.5;85;0.00;2;3600.00
2023-08-10T10:00;20.3;77;0.00;1;3600.00
2023-08-10T11:00;22.1;65;0.00;2;3600.00
2023-08-10T12:00;23.3;55;0.00;1;3600.00
2023-08-10T13:00;24.1;49;0.00;0;3600.00
2023-08-10T14:00;24.9;47;0.00;0;3600.00
2023-08-10T15:00;25.2;46;0.00;2;3600.00
2023-08-10T16:00;25.3;46;0.00;6;3600.00
2023-08-10T17:00;25.3;45;0.00;6;3600.00
2023-08-10T18:00;24.6;50;0.00;0;3600.00
2023-08-10T19:00;22.4;68;0.00;0;3600.00
2023-08-10T20:00;19.5;71;0.00;0;297.45
2023-08-10T21:00;18.0;79;0.00;0;0.00
2023-08-10T22:00;16.7;84;0.00;0;0.00
2023-08-10T23:00;16.4;82;0.00;0;0.00
2023-08-11T00:00;15.9;80;0.00;0;0.00
2023-08-11T01:00;15.3;83;0.00;1;0.00
2023-08-11T02:00;14.3;84;0.00;0;0.00
2023-08-11T03:00;14.0;84;0.00;0;0.00
2023-08-11T04:00;13.5;86;0.00;0;0.00
2023-08-11T05:00;14.8;79;0.00;0;0.00
2023-08-11T06:00;14.6;81;0.00;30;114.54
2023-08-11T07:00;15.7;83;0.00;3;3600.00
2023-08-11T08:00;17.5;79;0.00;2;3600.00
2023-08-11T09:00;20.0;72;0.00;0;3600.00
2023-08-11T10:00;22.7;65;0.00;0;3600.00
2023-08-11T11:00;24.8;59;0.00;0;3600.00
2023-08-11T12:00;26.4;54;0.00;0;3600.00
2023-08-11T13:00;28.3;44;0.00;10;3600.00
2023-08-11T14:00;29.0;41;0.00;6;3600.00
2023-08-11T15:00;29.2;41;0.00;22;3600.00
2023-08-11T16:00;29.2;42;0.00;4;3600.00
2023-08-11T17:00;28.8;45;0.00;4;3600.00
2023-08-11T18:00;27.9;53;0.00;1;3600.00
2023-08-11T19:00;25.6;69;0.00;0;3600.00
2023-08-11T20:00;23.3;67;0.00;0;200.18
2023-08-11T21:00;22.6;68;0.00;0;0.00
2023-08-11T22:00;23.5;60;0.00;0;0.00
2023-08-11T23:00;20.7;73;0.00;0;0.00
2023-08-12T00:00;19.8;75;0.00;0;0.00
2023-08-12T01:00;19.1;83;0.00;25;0.00
2023-08-12T02:00;19.0;83;0.00;32;0.00
2023-08-12T03:00;19.1;81;0.00;57;0.00
2023-08-12T04:00;18.7;86;0.00;60;0.00
2023-08-12T05:00;19.7;82;0.00;3;0.00
2023-08-12T06:00;19.0;89;0.00;4;0.00
2023-08-12T07:00;20.6;83;0.00;0;3600.00
2023-08-12T08:00;22.4;77;0.00;1;3600.00
2023-08-12T09:00;24.0;72;0.00;16;3600.00
2023-08-12T10:00;25.6;69;0.00;28;3600.00
2023-08-12T11:00;26.4;67;0.00;37;3600.00
2023-08-12T12:00;27.1;64;0.00;44;3600.00
2023-08-12T13:00;23.4;86;4.30;53;3600.00
2023-08-12T14:00;23.5;88;0.50;41;0.00
2023-08-12T15:00;25.0;79;0.00;43;3324.17
2023-08-12T16:00;25.3;75;0.00;48;669.82
2023-08-12T17:00;24.9;76;0.10;47;3600.00
2023-08-12T18:00;23.9;80;0.00;46;0.00
2023-08-12T19:00;23.2;83;0.00;47;932.19
2023-08-12T20:00;21.8;87;0.10;33;0.00
2023-08-12T21:00;21.1;90;0.10;28;0.00
2023-08-12T22:00;20.2;95;0.00;34;0.00
2023-08-12T23:00;19.9;95;0.00;52;0.00
2023-08-13T00:00;19.6;95;0.00;21;0.00
2023-08-13T01:00;20.0;93;0.00;96;0.00
2023-08-13T02:00;20.1;94;0.00;33;0.00
2023-08-13T03:00;18.7;97;0.00;46;0.00
2023-08-13T04:00;18.3;98;0.00;66;0.00
2023-08-13T05:00;18.4;98;0.00;53;0.00
2023-08-13T06:00;19.0;95;0.00;100;0.00
2023-08-13T07:00;19.8;95;0.00;100;0.00
2023-08-13T08:00;20.6;91;0.00;100;413.77
2023-08-13T09:00;21.9;77;0.00;27;3600.00
2023-08-13T10:00;23.6;62;0.00;40;3600.00
2023-08-13T11:00;24.7;56;0.00;34;3600.00
2023-08-13T12:00;25.6;56;0.00;44;3600.00
2023-08-13T13:00;25.5;57;0.00;12;3600.00
2023-08-13T14:00;26.8;55;0.00;26;3600.00
2023-08-13T15:00;27.0;55;0.00;28;3600.00
2023-08-13T16:00;26.9;55;0.00;42;3600.00
2023-08-13T17:00;27.1;55;0.00;61;3600.00
2023-08-13T18:00;26.5;57;0.00;69;3600.00
2023-08-13T19:00;25.2;71;0.00;45;1770.53
2023-08-13T20:00;24.7;66;0.00;32;0.00
2023-08-13T21:00;22.0;81;0.00;5;0.00
2023-08-13T22:00;21.3;85;0.00;9;0.00
2023-08-13T23:00;20.5;90;0.00;15;0.00
2023-08-14T00:00;20.3;92;0.00;18;0.00
2023-08-14T01:00;20.7;93;0.00;70;0.00
2023-08-14T02:00;20.6;93;3.60;86;0.00
2023-08-14T03:00;20.7;92;0.00;62;0.00
2023-08-14T04:00;20.0;95;0.00;8;0.00
2023-08-14T05:00;19.7;96;0.00;3;0.00
2023-08-14T06:00;19.8;96;0.00;8;0.00
2023-08-14T07:00;21.1;93;0.00;13;3600.00
2023-08-14T08:00;22.5;87;0.00;11;3600.00
2023-08-14T09:00;23.9;83;0.00;46;3600.00
2023-08-14T10:00;25.2;78;0.00;32;3600.00
2023-08-14T11:00;27.1;71;0.00;22;3600.00
2023-08-14T12:00;29.0;63;0.00;7;3600.00
2023-08-14T13:00;28.9;61;0.00;9;3600.00
2023-08-14T14:00;28.5;59;0.90;32;3600.00
2023-08-14T15:00;29.1;55;0.00;15;3600.00
2023-08-14T16:00;29.3;55;0.00;71;3600.00
2023-08-14T17:00;29.3;59;0.00;7;1938.61
2023-08-14T18:00;29.4;62;0.00;10;3600.00
2023-08-14T19:00;27.3;77;0.00;32;3600.00
2023-08-14T20:00;27.2;67;0.00;25;0.00
2023-08-14T21:00;25.8;73;0.00;17;0.00
2023-08-14T22:00;23.8;81;0.00;4;0.00
2023-08-14T23:00;22.1;89;0.00;17;0.00
2023-08-15T00:00;21.2;92;0.00;4;0.00
2023-08-15T01:00;22.8;82;0.00;30;0.00
2023-08-15T02:00;21.6;85;0.00;44;0.00
2023-08-15T03:00;20.6;88;0.00;23;0.00
2023-08-15T04:00;20.3;90;0.00;1;0.00
2023-08-15T05:00;18.7;96;0.00;0;0.00
2023-08-15T06:00;19.8;91;0.00;3;0.00
2023-08-15T07:00;20.8;89;0.00;21;3600.00
2023-08-15T08:00;22.9;82;0.00;7;3600.00
2023-08-15T09:00;25.2;72;0.00;32;3600.00
2023-08-15T10:00;26.4;65;0.00;29;3600.00
2023-08-15T11:00;26.9;58;0.00;17;3600.00
2023-08-15T12:00;27.8;53;0.00;5;3600.00
2023-08-15T13:00;26.8;62;0.00;19;3600.00
2023-08-15T14:00;27.5;59;0.00;20;3600.00
2023-08-15T15:00;27.1;59;0.30;60;3600.00
2023-08-15T16:00;26.5;64;0.00;41;1613.95
2023-08-15T17:00;26.5;65;0.00;28;3600.00
2023-08-15T18:00;26.0;68;0.00;25;3600.00
2023-08-15T19:00;24.7;76;0.00;27;3600.00
2023-08-15T20:00;22.5;87;0.00;20;0.00
2023-08-15T21:00;22.1;87;0.00;3;0.00
2023-08-15T22:00;21.3;91;0.00;1;0.00
2023-08-15T23:00;20.2;95;0.00;1;0.00
2023-08-16T00:00;19.9;95;0.00;3;0.00
2023-08-16T01:00;19.7;94;0.00;23;0.00
2023-08-16T02:00;18.9;96;0.00;25;0.00
2023-08-16T03:00;18.8;97;0.00;7;0.00
2023-08-16T04:00;18.5;97;0.00;7;0.00
2023-08-16T05:00;18.5;97;0.00;5;0.00
2023-08-16T06:00;18.6;96;0.00;7;0.00
2023-08-16T07:00;19.9;93;0.00;27;3600.00
2023-08-16T08:00;21.5;88;0.00;34;3600.00
2023-08-16T09:00;23.6;80;0.00;13;3600.00
2023-08-16T10:00;25.4;73;0.00;7;3600.00
2023-08-16T11:00;27.2;65;0.00;7;3600.00
2023-08-16T12:00;28.3;60;0.00;10;3600.00
2023-08-16T13:00;29.0;59;0.00;15;3600.00
2023-08-16T14:00;29.4;59;0.00;23;3600.00
2023-08-16T15:00;29.7;58;0.00;39;3600.00
2023-08-16T16:00;27.6;65;0.20;44;3600.00
2023-08-16T17:00;24.8;77;0.00;49;3600.00
2023-08-16T18:00;24.1;77;0.00;33;3600.00
2023-08-16T19:00;23.7;79;0.00;38;706.04
2023-08-16T20:00;22.4;85;0.00;20;0.00
2023-08-16T21:00;21.5;89;0.00;38;0.00
2023-08-16T22:00;21.4;88;0.00;12;0.00
2023-08-16T23:00;20.2;95;0.00;17;0.00
2023-08-17T00:00;19.9;97;0.00;9;0.00
2023-08-17T01:00;19.2;95;0.00;15;0.00
2023-08-17T02:00;18.3;96;0.00;14;0.00
2023-08-17T03:00;18.1;96;0.00;30;0.00
2023-08-17T04:00;18.4;96;0.00;30;0.00
2023-08-17T05:00;18.2;97;0.00;23;0.00
2023-08-17T06:00;18.2;98;0.00;24;0.00
2023-08-17T07:00;19.5;93;0.00;54;3600.00
2023-08-17T08:00;20.9;88;0.00;100;3600.00
2023-08-17T09:00;22.6;80;0.00;37;3600.00
2023-08-17T10:00;24.0;75;0.00;40;3600.00
2023-08-17T11:00;25.6;68;0.00;76;3600.00
2023-08-17T12:00;26.4;67;0.00;14;3600.00
2023-08-17T13:00;28.2;61;0.00;30;3600.00
2023-08-17T14:00;25.2;73;0.60;52;3600.00
2023-08-17T15:00;26.4;70;0.00;14;3600.00
2023-08-17T16:00;26.7;69;0.00;34;3600.00
2023-08-17T17:00;26.8;67;0.00;35;3600.00
2023-08-17T18:00;26.3;71;0.00;33;2616.16
2023-08-17T19:00;24.6;84;0.00;43;87.28
2023-08-17T20:00;23.3;84;0.00;30;0.00
2023-08-17T21:00;22.4;88;0.00;30;0.00
2023-08-17T22:00;21.8;90;0.00;30;0.00
2023-08-17T23:00;21.4;91;0.00;30;0.00
2023-08-18T00:00;21.0;91;0.00;30;0.00
2023-08-18T01:00;20.6;88;0.00;30;0.00
2023-08-18T02:00;21.6;80;0.00;1;0.00
2023-08-18T03:00;21.4;81;0.00;0;0.00
2023-08-18T04:00;20.8;84;0.00;0;0.00
2023-08-18T05:00;19.9;88;0.00;1;0.00
2023-08-18T06:00;18.3;97;0.00;3;0.00
2023-08-18T07:00;19.8;94;0.00;10;3600.00
2023-08-18T08:00;21.3;89;0.00;2;3600.00
2023-08-18T09:00;23.8;78;0.00;0;3600.00
2023-08-18T10:00;26.0;69;0.00;0;3600.00
2023-08-18T11:00;27.8;63;0.00;0;3600.00
2023-08-18T12:00;29.7;53;0.00;0;3600.00
2023-08-18T13:00;31.4;43;0.00;16;3600.00
2023-08-18T14:00;32.2;40;0.00;10;3600.00
2023-08-18T15:00;32.8;37;0.00;5;3600.00
2023-08-18T16:00;33.0;36;0.00;1;3600.00
2023-08-18T17:00;32.7;40;0.00;0;3600.00
2023-08-18T18:00;31.5;51;0.00;0;3600.00
2023-08-18T19:00;28.1;58;0.00;1;3600.00
2023-08-18T20:00;26.5;52;0.00;1;0.00
2023-08-18T21:00;25.3;55;0.00;1;0.00
2023-08-18T22:00;23.5;65;0.00;0;0.00
2023-08-18T23:00;23.7;60;0.00;1;0.00
2023-08-19T00:00;23.6;60;0.00;0;0.00
2023-08-19T01:00;22.8;66;0.00;1;0.00
2023-08-19T02:00;25.5;50;0.00;1;0.00
2023-08-19T03:00;20.8;71;0.00;0;0.00
2023-08-19T04:00;20.9;69;0.00;1;0.00
2023-08-19T05:00;19.5;76;0.00;0;0.00
2023-08-19T06:00;20.0;80;0.00;1;0.00
2023-08-19T07:00;21.5;80;0.00;2;3600.00
2023-08-19T08:00;23.4;74;0.00;27;3600.00
2023-08-19T09:00;25.9;64;0.00;13;3600.00
2023-08-19T10:00;28.3;53;0.00;22;3600.00
2023-08-19T11:00;30.3;47;0.00;9;3600.00
2023-08-19T12:00;31.6;43;0.00;15;3600.00
2023-08-19T13:00;30.7;44;0.00;8;3600.00
2023-08-19T14:00;31.5;44;0.00;60;3600.00
2023-08-19T15:00;30.7;50;0.00;66;2250.47
2023-08-19T16:00;31.1;50;0.00;12;3600.00
2023-08-19T17:00;31.0;51;0.00;27;3600.00
2023-08-19T18:00;30.0;60;0.00;23;3600.00
2023-08-19T19:00;28.1;66;0.00;30;3600.00
2023-08-19T20:00;26.8;67;0.00;2;0.00
2023-08-19T21:00;25.6;73;0.00;6;0.00
2023-08-19T22:00;24.1;81;0.00;7;0.00
2023-08-19T23:00;23.0;87;0.00;11;0.00
2023-08-20T00:00;22.1;92;0.00;8;0.00
2023-08-20T01:00;21.6;91;0.00;11;0.00
2023-08-20T02:00;21.9;90;0.00;1;0.00
2023-08-20T03:00;21.2;93;0.00;0;0.00
2023-08-20T04:00;21.1;94;0.00;16;0.00
2023-08-20T05:00;21.7;93;0.00;0;0.00
2023-08-20T06:00;20.5;97;0.00;32;0.00
2023-08-20T07:00;22.0;93;0.00;32;3600.00
2023-08-20T08:00;23.6;85;0.00;14;3600.00
2023-08-20T09:00;25.3;76;0.00;1;3600.00
2023-08-20T10:00;27.0;66;0.00;0;3600.00
2023-08-20T11:00;28.6;57;0.00;0;3600.00
2023-08-20T12:00;29.8;51;0.00;1;3600.00
2023-08-20T13:00;31.9;45;0.00;13;3600.00
2023-08-20T14:00;31.7;46;0.00;15;3600.00
